zone_id,industry_group,jobs
137023,Transportation,468
137023,Hospitality,114
140012,Manufacturing,171
140012,Healthcare,504
140012,Professional Services,15
140012,Government,594
140012,Transportation,13
174033,Manufacturing,120
174033,Hospitality,786
174033,Education,125
174033,Transportation,137
174033,Professional Services,6
174033,Government,258
174063,Education,488
174063,Retail,1244
174063,Transportation,2193
174063,Hospitality,3696
138011,Transportation,701
138011,Healthcare,756
138011,Hospitality,103
138011,Professional Services,791
138011,Manufacturing,637
138011,Retail,7
83762,Education,12
83762,Manufacturing,44
83762,Professional Services,806
83762,Hospitality,332
83762,Government,192
95091,Government,1570
95091,Retail,273
95091,Hospitality,915
95091,Education,60
95091,Transportation,431
95091,Professional Services,137
185194,Transportation,89
185194,Hospitality,845
185194,Manufacturing,18
185194,Government,386
134123,Professional Services,1711
134123,Transportation,2677
134123,Manufacturing,347
134123,Retail,462
150012,Manufacturing,361
150012,Education,1342
150012,Healthcare,695
150012,Transportation,98
150012,Government,26
166181,Government,557
166181,Education,130
166181,Transportation,460
166181,Manufacturing,495
34032,Transportation,749
34032,Manufacturing,372
34032,Healthcare,721
34032,Education,773
34032,Government,90
185192,Education,149
185192,Healthcare,97
185192,Retail,152
185192,Transportation,40
185192,Hospitality,2
83753,Retail,311
83753,Hospitality,72
83753,Professional Services,46
83753,Government,208
83753,Manufacturing,19
215023,Professional Services,55
215023,Retail,29
215023,Hospitality,96
215023,Healthcare,437
77011,Retail,416
77011,Transportation,260
77011,Professional Services,1158
77011,Manufacturing,222
131023,Professional Services,598
131023,Retail,341
131023,Healthcare,3107
131023,Transportation,3242
131023,Manufacturing,1310
35021,Professional Services,150
35021,Hospitality,3304
35021,Manufacturing,1517
35021,Transportation,7416
35021,Education,1082
97063,Professional Services,395
97063,Retail,319
97063,Healthcare,191
97063,Education,164
97063,Hospitality,845
97063,Government,1296
168111,Education,1094
168111,Government,719
168111,Healthcare,983
168111,Professional Services,42
85104,Education,80
85104,Hospitality,38
85104,Manufacturing,12
85104,Retail,48
85104,Healthcare,74
85104,Professional Services,105
221023,Transportation,24
221023,Retail,127
221023,Education,125
221023,Hospitality,526
221023,Manufacturing,58
221023,Healthcare,248
185113,Manufacturing,13
185113,Healthcare,81
185113,Retail,27
185113,Transportation,532
185113,Government,238
141022,Retail,50
141022,Healthcare,18
141022,Hospitality,484
141022,Education,69
141022,Government,223
141022,Professional Services,189
185221,Transportation,911
185221,Healthcare,271
185221,Manufacturing,1
185221,Government,232
185221,Retail,129
185221,Hospitality,9
74012,Retail,12
74012,Transportation,83
74012,Manufacturing,314
74012,Professional Services,616
74012,Government,157
53012,Transportation,204
53012,Professional Services,72
53012,Retail,4
53012,Manufacturing,25
80023,Education,1741
80023,Retail,1401
80023,Professional Services,115
80023,Manufacturing,287
83521,Retail,92
83521,Professional Services,73
83521,Manufacturing,135
83521,Government,108
83521,Education,282
19001,Professional Services,78
19001,Hospitality,114
19001,Government,1339
19001,Education,247
19001,Transportation,308
19001,Retail,156
31112,Transportation,143
31112,Hospitality,3727
31112,Professional Services,2904
31112,Government,2217
31112,Retail,1676
31112,Manufacturing,1025
41011,Transportation,188
41011,Education,15
41011,Manufacturing,141
41011,Government,446
135042,Education,6
135042,Professional Services,105
135042,Government,14
135042,Manufacturing,60
140022,Professional Services,539
140022,Transportation,20
140022,Education,112
140022,Retail,727
27102,Retail,205
27102,Manufacturing,489
27102,Professional Services,805
27102,Healthcare,88
27102,Transportation,1070
27102,Government,2213
186201,Professional Services,187
186201,Hospitality,1405
186201,Manufacturing,658
186201,Education,8285
8005,Manufacturing,76
8005,Government,289
8005,Transportation,15
8005,Professional Services,89
8005,Hospitality,66
8005,Education,63
221024,Hospitality,245
221024,Manufacturing,714
221024,Retail,622
221024,Professional Services,722
221024,Transportation,309
221024,Healthcare,216
85111,Retail,681
85111,Hospitality,47
85111,Manufacturing,39
85111,Transportation,237
85111,Healthcare,184
200442,Retail,180
200442,Healthcare,137
200442,Education,166
200442,Manufacturing,109
200442,Hospitality,494
200442,Transportation,558
171121,Manufacturing,2612
171121,Retail,3425
171121,Hospitality,2577
171121,Transportation,237
171121,Government,10683
169012,Government,30
169012,Hospitality,385
169012,Professional Services,6
169012,Transportation,22
169012,Retail,25
170543,Healthcare,181
170543,Transportation,840
170543,Government,102
170543,Education,36
170543,Professional Services,1114
191103,Hospitality,1068
191103,Professional Services,376
191103,Healthcare,752
191103,Transportation,559
200241,Transportation,984
200241,Government,505
200241,Professional Services,1781
200241,Retail,1152
200241,Hospitality,383
206013,Education,142
206013,Healthcare,7
206013,Professional Services,256
206013,Retail,20
206013,Hospitality,1120
206013,Transportation,430
170092,Manufacturing,986
170092,Education,796
170092,Professional Services,300
170092,Transportation,259
170092,Hospitality,1
170092,Retail,44
171071,Education,34
171071,Retail,592
171071,Hospitality,202
171071,Transportation,444
170393,Professional Services,207
170393,Government,191
170393,Transportation,69
170393,Education,162
170393,Hospitality,1569
170393,Manufacturing,105
193012,Retail,293
193012,Hospitality,272
193012,Healthcare,493
193012,Manufacturing,270
65003,Hospitality,13
65003,Professional Services,241
65003,Healthcare,352
65003,Manufacturing,1442
65003,Government,365
65003,Retail,750
146011,Government,570
146011,Retail,179
146011,Healthcare,435
146011,Hospitality,113
5002,Government,92
5002,Hospitality,1031
5002,Retail,530
5002,Healthcare,886
167041,Education,473
167041,Hospitality,579
167041,Retail,623
167041,Government,86
204011,Healthcare,1501
204011,Professional Services,1014
204011,Hospitality,364
204011,Education,1143
204011,Transportation,764
204011,Retail,195
100131,Healthcare,349
100131,Hospitality,418
100131,Professional Services,595
100131,Transportation,364
31141,Government,13
31141,Manufacturing,18
31141,Transportation,172
31141,Hospitality,163
180002,Retail,551
180002,Education,595
180002,Hospitality,756
180002,Government,3727
83661,Manufacturing,329
83661,Retail,245
83661,Hospitality,15
83661,Education,211
39013,Manufacturing,125
39013,Hospitality,44
39013,Retail,106
39013,Government,246
39013,Healthcare,398
39013,Education,85
27091,Healthcare,747
27091,Retail,208
27091,Professional Services,90
27091,Hospitality,13
159023,Healthcare,184
159023,Transportation,145
159023,Government,4114
159023,Retail,141
159023,Hospitality,207
159023,Professional Services,1438
178102,Manufacturing,11
178102,Retail,17
178102,Professional Services,90
178102,Healthcare,147
176052,Education,7680
176052,Hospitality,2891
176052,Transportation,9074
176052,Professional Services,8257
176052,Healthcare,2552
83722,Retail,2343
83722,Government,489
83722,Manufacturing,320
83722,Healthcare,1525
208064,Retail,599
208064,Hospitality,1330
208064,Transportation,95
208064,Healthcare,95
208064,Government,92
53022,Hospitality,377
53022,Education,106
53022,Retail,180
53022,Professional Services,312
53022,Healthcare,647
53022,Government,99
171084,Government,310
171084,Retail,256
171084,Education,603
171084,Manufacturing,135
171084,Professional Services,449
171084,Hospitality,585
202023,Healthcare,606
202023,Transportation,214
202023,Hospitality,1248
202023,Retail,456
202023,Professional Services,153
202023,Manufacturing,213
83522,Retail,770
83522,Manufacturing,519
83522,Professional Services,629
83522,Transportation,957
83522,Education,357
116021,Professional Services,130
116021,Healthcare,110
116021,Manufacturing,142
116021,Education,408
116021,Transportation,507
116021,Hospitality,1684
200421,Professional Services,770
200421,Transportation,182
200421,Retail,329
200421,Healthcare,71
200421,Hospitality,54
200421,Education,554
170473,Hospitality,473
170473,Government,327
170473,Transportation,56
170473,Professional Services,79
170473,Retail,88
170473,Education,491
166182,Education,287
166182,Transportation,268
166182,Professional Services,188
166182,Government,828
166182,Retail,7
202143,Hospitality,205
202143,Transportation,83
202143,Manufacturing,617
202143,Government,158
202143,Healthcare,454
92014,Retail,444
92014,Professional Services,2875
92014,Hospitality,1338
92014,Manufacturing,359
189032,Healthcare,40
189032,Government,95
189032,Transportation,671
189032,Education,811
189032,Professional Services,1194
189032,Manufacturing,274
170433,Transportation,16
170433,Education,2
170433,Healthcare,9
170433,Retail,2
170433,Professional Services,99
185201,Government,729
185201,Education,56
185201,Transportation,1069
185201,Professional Services,870
185201,Manufacturing,538
83241,Hospitality,571
83241,Manufacturing,73
83241,Government,11
83241,Retail,1081
83241,Professional Services,418
17004,Education,730
17004,Manufacturing,432
17004,Healthcare,393
17004,Hospitality,199
17004,Government,23
139051,Hospitality,112
139051,Manufacturing,69
139051,Transportation,600
139051,Government,253
139051,Retail,242
191054,Retail,914
191054,Professional Services,11
191054,Transportation,2677
191054,Healthcare,213
191054,Government,1159
184003,Manufacturing,1193
184003,Retail,1926
184003,Healthcare,457
184003,Education,209
184003,Government,205
184003,Hospitality,251
170182,Transportation,240
170182,Professional Services,344
170182,Retail,88
170182,Hospitality,19
170182,Education,196
170182,Government,15
213063,Hospitality,776
213063,Government,524
213063,Education,1016
213063,Manufacturing,291
83051,Healthcare,225
83051,Hospitality,20
83051,Transportation,120
83051,Professional Services,389
177015,Government,297
177015,Manufacturing,19
177015,Transportation,77
177015,Hospitality,129
32122,Manufacturing,745
32122,Healthcare,44
32122,Government,73
32122,Retail,167
98014,Transportation,70
98014,Professional Services,449
98014,Education,3346
98014,Hospitality,64
34033,Professional Services,917
34033,Manufacturing,2035
34033,Government,526
34033,Hospitality,773
34033,Retail,12
75022,Retail,89
75022,Manufacturing,2251
75022,Hospitality,204
75022,Education,61
75022,Transportation,67
75022,Government,197
202144,Manufacturing,206
202144,Government,763
202144,Hospitality,1237
202144,Retail,87
202144,Transportation,691
202144,Education,489
185102,Transportation,39
185102,Retail,1080
185102,Government,184
185102,Professional Services,1574
200243,Transportation,165
200243,Healthcare,19
200243,Education,187
200243,Professional Services,295
200243,Retail,5
200243,Hospitality,345
208061,Retail,327
208061,Transportation,72
208061,Healthcare,78
208061,Education,1933
208061,Government,257
197021,Government,912
197021,Transportation,1354
197021,Education,406
197021,Healthcare,882
197021,Professional Services,163
212051,Government,238
212051,Manufacturing,824
212051,Healthcare,1287
212051,Retail,233
212051,Transportation,192
212051,Hospitality,791
134171,Transportation,1201
134171,Healthcare,202
134171,Manufacturing,1746
134171,Retail,987
134171,Government,408
134171,Professional Services,727
199052,Transportation,95
199052,Manufacturing,665
199052,Retail,1582
199052,Professional Services,804
199052,Government,275
200283,Professional Services,111
200283,Manufacturing,292
200283,Retail,818
200283,Healthcare,1260
185233,Transportation,419
185233,Healthcare,632
185233,Manufacturing,1993
185233,Hospitality,1241
185233,Retail,452
170331,Healthcare,206
170331,Hospitality,290
170331,Government,285
170331,Transportation,431
170331,Manufacturing,553
200303,Professional Services,139
200303,Transportation,31
200303,Manufacturing,160
200303,Healthcare,391
200303,Retail,97
54032,Retail,398
54032,Professional Services,668
54032,Transportation,205
54032,Hospitality,290
133233,Hospitality,148
133233,Transportation,89
133233,Government,684
133233,Professional Services,5
158012,Transportation,307
158012,Education,39
158012,Retail,49
158012,Professional Services,36
158012,Government,29
158012,Manufacturing,524
139053,Professional Services,328
139053,Retail,566
139053,Education,176
139053,Healthcare,211
139053,Government,167
139053,Manufacturing,141
201094,Hospitality,9
201094,Professional Services,57
201094,Manufacturing,480
201094,Transportation,45
201094,Education,101
201094,Government,194
208113,Manufacturing,518
208113,Transportation,599
208113,Education,15
208113,Healthcare,49
208113,Retail,190
80031,Transportation,36
80031,Professional Services,219
80031,Healthcare,7
80031,Retail,5
80031,Hospitality,26
80031,Education,37
198042,Retail,135
198042,Healthcare,1224
198042,Professional Services,162
198042,Transportation,670
29022,Retail,176
29022,Government,241
29022,Transportation,113
29022,Professional Services,690
